코스명,산이름,유형설명,최고고도_m,누적상승_m,편도거리_km,총거리_km,예상시간_분,예상시간,출발_lat,출발_lon,도착_lat,도착_lon,난이도,세부난이도,난이도점수,관광인프라점수,주차장_접근성점수,정류장_접근성점수,코스수,가중치,매력종합점수,전망,힐링,사진,등산로,성취감,계절매력,특출매력,특출점수
북한산_34,북한산,등하산_횡단,733.7,1269.0429999999997,6.51,6.51,273,4시간 33분,37.610987,126.956658,37.621025,126.96431,상급,상급2,275.3,7.6,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_35,북한산,등하산_횡단,574.1,1048.7569999999994,6.66,6.66,254,4시간 14분,37.596626,126.954801,37.608725,126.956694,상급,상급1,253.13,8.3,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_45,북한산,등하산_횡단,551.5,1439.902999999999,7.84,7.84,325,5시간 25분,37.610985,126.941406,37.608629,126.956183,최상급,최상급1,321.81,7.7,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_46,북한산,등하산_횡단,528.8,743.4419999999994,6.33,6.33,189,3시간 09분,37.650712,126.945719,37.675316,126.959143,초급,초급3,166.22,6.5,8,8.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_47,북한산,편도_하산,193.5,112.17399999999998,2.36,4.71,87,1시간 27분,37.67919,126.959105,37.690295,126.968225,입문,입문,46.41,6.1,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_48,북한산,편도_등산,184.8,170.2659999999999,6.42,12.84,218,3시간 38분,37.651502,127.012643,37.619455,127.002482,입문,입문,94.41,7.3,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_49,북한산,등하산_원점회귀,731.4,1223.6609999999991,21.83,21.83,515,8시간 35분,37.600771,126.935382,37.611703,126.930885,최상급,최상급1,330.02,7.6,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_51,북한산,등하산_원점회귀,353.3,1927.8719999999996,14.57,14.57,508,8시간 28분,37.600166,126.936134,37.600142,126.936449,초인,초인1,507.63,7.9,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_52,북한산,등하산_횡단,173.0,138.13700000000003,5.77,5.77,103,1시간 43분,37.64441,126.941024,37.612998,126.939658,입문,입문,57.01,7.1,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_53,북한산,등하산_횡단,358.5,1813.1460000000004,8.07,8.07,395,6시간 35분,37.575904,126.968316,37.588585,127.005682,최상급,최상급2,366.38,8.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_54,북한산,등하산_횡단,481.9,326.862,9.01,9.01,186,3시간 06분,37.693192,126.965628,37.665331,126.919997,초급,초급1,109.58,6.6,2,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_55,북한산,등하산_횡단,326.9,198.92800000000005,7.15,7.15,135,2시간 15분,37.592836,126.964682,37.596426,127.007169,입문,입문,76.15,8.6,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
비슬산_01,비슬산,등하산_원점회귀,1107.7,848.5409999999999,9.39,9.39,263,4시간 23분,35.7137,128.500851,35.71252,128.504928,중급,중급2,216.29,5.7,10,10.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4
비슬산_02,비슬산,등하산_횡단,1116.3,887.6899999999998,10.92,10.92,286,4시간 46분,35.751908,128.511288,35.713654,128.500774,중급,중급3,238.56,5.5,8,10.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4
비슬산_03,비슬산,등하산_원점회귀,1024.9,520.026,5.79,5.79,159,2시간 39분,35.693693,128.50516,35.690517,128.509804,초급,초급1,132.96,5.3,10,10.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4
비슬산_04,비슬산,등하산_원점회귀,1092.6,631.3299999999997,8.76,8.76,223,3시간 43분,35.729275,128.560372,35.725737,128.560333,초급,초급2,150.16,4.8,0,5.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4
비슬산_05,비슬산,등하산_원점회귀,1038.8,750.8179999999999,9.99,9.99,262,4시간 22분,35.700033,128.499151,35.699335,128.500149,중급,중급2,209.85,5.4,5,8.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4
삼악산_01,삼악산,등하산_횡단,675.8,1246.479999999999,10.37,10.37,342,5시간 42분,37.828141,127.671146,37.853553,127.662057,상급,상급2,275.48,5.7,8,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
삼악산_02,삼악산,등하산_횡단,668.0,717.2760000000002,7.63,7.63,221,3시간 41분,37.81883,127.633737,37.824977,127.660403,중급,중급1,179.25,6.0,8,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
삼악산_03,삼악산,등하산_횡단,667.8,566.229,4.67,4.67,152,2시간 32분,37.841323,127.674095,37.824944,127.660456,초급,초급1,124.6,5.9,10,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
삼악산_04,삼악산,등하산_횡단,905.6,1983.007,25.82,25.82,689,11시간 29분,37.951696,127.57816,37.831525,127.518414,초인,초인2,548.28,6.2,2,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
삼악산_05,삼악산,등하산_원점회귀,867.0,647.8320000000002,10.22,10.22,255,4시간 15분,37.90269,127.568555,37.913951,127.576336,초급,초급3,164.3,5.8,0,8.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
삼악산_06,삼악산,등하산_횡단,909.9,995.9510000000004,11.55,11.55,312,5시간 12분,37.896408,127.566984,37.902281,127.595828,상급,상급2,259.88,5.7,0,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
삼악산_07,삼악산,등하산_횡단,905.8,902.482,10.08,10.08,260,4시간 20분,37.895931,127.68049,37.898989,127.642741,중급,중급3,231.11,5.7,5,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0
